-914.55078125,-19.04296875,-44.921875,-920.8984375
891.6015625,-29.296875,-39.55078125,894.04296875
982.421875,-33.69140625,-34.1796875,983.3984375
966.30859375,-33.203125,-28.3203125,966.796875
966.30859375,-38.0859375,-27.83203125,966.796875
966.30859375,-37.59765625,-32.71484375,967.28515625
983.88671875,-40.52734375,-29.78515625,980.46875
896.484375,-54.6875,-26.85546875,898.92578125
-941.40625,-57.6171875,-27.83203125,-927.24609375
708.0078125,-54.6875,-31.25,562.01171875
-771.484375,-70.80078125,-30.76171875,-861.328125
-1000,-63.96484375,-30.76171875,-1000
-932.6171875,-44.921875,-35.15625,-943.359375
-1000,-39.0625,-36.1328125,-1000
-1000,-38.57421875,-38.57421875,-1000
-1000,-42.48046875,-44.43359375,-1000
-1000,-43.45703125,-38.57421875,-1000
-970.703125,-33.69140625,-32.2265625,-959.47265625
-989.2578125,-31.25,-36.62109375,-1000
-1000,-34.66796875,-38.57421875,-998.046875
217.7734375,-11.71875,-38.0859375,359.86328125
-894.53125,-8.7890625,-38.57421875,-898.92578125
901.85546875,-31.73828125,-36.62109375,896.97265625
968.75,-33.203125,-31.25,975.5859375
966.30859375,-40.0390625,-31.25,967.28515625
966.30859375,-54.19921875,-34.66796875,966.796875
966.30859375,-53.22265625,-36.1328125,966.796875
982.421875,-47.36328125,-36.62109375,983.3984375
909.1796875,-50.78125,-38.0859375,909.1796875
-981.4453125,-47.36328125,-40.0390625,-978.515625
862.79296875,-49.31640625,-34.1796875,854.98046875
-588.8671875,-79.58984375,-31.25,-601.5625
-1000,-80.078125,-32.2265625,-1000
-925.78125,-62.5,-31.25,-925.78125
-1000,-54.19921875,-34.1796875,-1000
-1000,-49.8046875,-35.64453125,-1000
-1000,-46.38671875,-30.76171875,-1000
-1000,-32.2265625,-23.92578125,-1000
-1000,-37.109375,-25.87890625,-1000
-1000,-41.9921875,-31.73828125,-1000
-941.89453125,-33.69140625,-32.2265625,-938.4765625
-1000,-36.1328125,-27.34375,-1000
-881.34765625,-41.9921875,-30.76171875,-701.171875
576.66015625,-29.296875,-37.59765625,720.21484375
-916.9921875,-29.78515625,-35.15625,-952.1484375
892.08984375,-34.66796875,-20.5078125,903.80859375
982.421875,-29.78515625,-20.5078125,981.93359375
966.30859375,-35.64453125,-34.1796875,966.796875
966.30859375,-38.0859375,-32.71484375,967.7734375
982.91015625,-37.109375,-34.1796875,979.00390625
905.2734375,-45.8984375,-40.52734375,903.3203125
-970.703125,-47.36328125,-41.9921875,-939.94140625
823.73046875,-50.29296875,-39.55078125,585.44921875
-641.11328125,-68.84765625,-35.64453125,-823.2421875
-1000,-62.98828125,-38.57421875,-1000
-926.7578125,-48.33984375,-49.8046875,-941.89453125
-1000,-59.08203125,-52.24609375,-1000
-1000,-58.10546875,-43.45703125,-1000
-1000,-46.875,-43.45703125,-1000
-1000,-46.875,-50.29296875,-1000
-1000,-52.24609375,-46.38671875,-1000
-1000,-49.31640625,-41.50390625,-1000
-1000,-42.96875,-36.62109375,-1000
-1000,-39.55078125,-29.78515625,-1000
-955.56640625,-41.50390625,-31.25,-949.70703125
-1000,-30.76171875,-32.71484375,-1000
-983.88671875,-33.69140625,-26.3671875,-942.87109375
406.25,-19.53125,-19.53125,477.5390625
-898.4375,-13.18359375,-28.3203125,-904.78515625
893.06640625,-30.2734375,-35.15625,893.06640625
977.05078125,-34.66796875,-27.83203125,979.98046875
966.30859375,-42.48046875,-24.4140625,967.28515625
966.30859375,-47.8515625,-34.1796875,967.28515625
966.30859375,-50.29296875,-36.62109375,966.796875
966.30859375,-52.734375,-32.2265625,966.796875
966.30859375,-48.828125,-32.2265625,966.796875
966.30859375,-48.33984375,-38.0859375,966.796875
966.30859375,-37.59765625,-41.015625,966.796875
980.46875,-30.76171875,-42.48046875,982.421875
916.015625,-40.0390625,-44.921875,912.109375
-999.51171875,-36.1328125,-44.43359375,-986.328125
915.0390625,-37.59765625,-41.9921875,878.90625
-503.90625,-68.359375,-40.0390625,-564.453125
-1000,-73.2421875,-35.64453125,-1000
-926.26953125,-46.875,-28.3203125,-925.78125
-1000,-42.96875,-34.1796875,-1000
-1000,-55.6640625,-40.0390625,-1000
-1000,-58.10546875,-42.48046875,-1000
-1000,-43.9453125,-42.48046875,-1000
