-41.015625,-1000,-590.8203125,-46.38671875
-20.01953125,-1000,434.5703125,-51.26953125
-26.85546875,-1000,298.828125,-35.64453125
-56.15234375,-931.15234375,-858.3984375,-45.8984375
-57.6171875,-1000,-813.4765625,-42.96875
-27.34375,-523.92578125,555.6640625,-21.484375
-8.7890625,881.34765625,965.8203125,-29.78515625
-15.13671875,-976.5625,-319.3359375,-41.9921875
-27.83203125,866.2109375,-880.37109375,-41.015625
-29.296875,-986.328125,97.65625,-37.59765625
-14.16015625,920.8984375,274.4140625,-39.0625
-43.9453125,-491.69921875,-801.26953125,-52.24609375
-68.359375,-1000,-1000,-58.59375
-59.08203125,-877.44140625,-331.0546875,-47.36328125
-49.8046875,-1000,446.77734375,-30.76171875
-47.8515625,-953.61328125,421.875,-40.52734375
-43.45703125,455.56640625,8.7890625,-45.41015625
-23.4375,-903.3203125,378.41796875,-38.0859375
-13.18359375,898.4375,-953.61328125,-28.3203125
-23.4375,962.890625,744.62890625,-18.06640625
-54.6875,935.05859375,-625.48828125,-40.0390625
-59.5703125,-942.87109375,-875,-52.24609375
-53.22265625,-50.78125,-173.33984375,-42.96875
-65.4296875,-1000,-468.75,-53.7109375
-56.640625,-959.9609375,-995.60546875,-46.875
-25.87890625,-997.0703125,-1000,-26.3671875
-21.484375,-973.6328125,-291.9921875,-22.94921875
-7.32421875,-991.2109375,437.01171875,-12.6953125
-18.5546875,-1000,-307.6171875,-17.08984375
-33.203125,218.75,-241.69921875,-32.2265625
0,-888.671875,879.8828125,-20.01953125
-1.953125,835.9375,-996.09375,-11.23046875
-42.96875,-918.9453125,-56.15234375,-34.66796875
-55.17578125,500.48828125,-1000,-45.41015625
-45.8984375,-904.296875,-864.74609375,-35.15625
-41.015625,-1000,392.08984375,-33.203125
-67.87109375,927.734375,462.40234375,-67.3828125
-84.47265625,-934.08203125,-74.70703125,-74.70703125
-103.515625,18.5546875,-979.00390625,-80.078125
-114.74609375,-1000,-582.51953125,-82.51953125
-103.515625,-969.23828125,541.9921875,-77.63671875
-93.75,-983.88671875,423.33984375,-82.03125
-98.14453125,-1000,-641.11328125,-83.49609375
-102.5390625,-1000,-808.59375,-83.0078125
-90.33203125,-1000,72.75390625,-69.82421875
-73.73046875,-1000,236.328125,-65.91796875
-69.82421875,-938.4765625,-759.27734375,-78.125
-82.03125,-1000,-1000,-67.87109375
-67.87109375,927.734375,462.40234375,-67.3828125
-84.47265625,-934.08203125,-74.70703125,-74.70703125
-103.515625,18.5546875,-979.00390625,-80.078125
-114.74609375,-1000,-582.51953125,-82.51953125
-103.515625,-969.23828125,541.9921875,-77.63671875
-93.75,-983.88671875,423.33984375,-82.03125
-98.14453125,-1000,-641.11328125,-83.49609375
-102.5390625,-1000,-808.59375,-83.0078125
-90.33203125,-1000,72.75390625,-69.82421875
-73.73046875,-1000,236.328125,-65.91796875
-69.82421875,-938.4765625,-759.27734375,-78.125
-82.03125,-1000,-1000,-67.87109375
-48.828125,-839.35546875,-93.75,-38.57421875
-0.48828125,625.9765625,923.33984375,-0.48828125
